Sample_ID,TTC9B,C4orf3,ING5,GNG7,LIN9,RNF167,TCF7,EN2,MAPKAPK3,AHSG,LSM10,DAD1,UAP1L1,PDCD1,REN,ITGB6,RFTN1,ATP5F1C,LRP8,DUSP1,CNIH3,DDX60L,HPS1,IL33,HCFC1R1,STXBP2,UGT2B15,TMEM184C,ATN1,TMEM119,FREM1,AADAC,L3MBTL2,RFLNA,BRCA2,ACTL7B,MRPS6,ZC3H3,POP4,TPO,PCDHA7,COG2,BRICD5,ATXN3L,PYROXD2,GPR68,PKD2L1,ROBO4,ZNF197,TTC1,FAM118A,COL7A1,ZNF10,PGPEP1,SIGIRR,FAM187B,CRIP2,ANXA13,ELOC,RNF148,TNPO1,CCR6,MFSD10,NME8,TCF12,PDCD10,RUNDC3A,MAP3K19,AATF,HOXD8,C1QTNF5,SCGB2A1,HLA-DRB5,TDRD1,ZXDC,STK19,ISX,ARSF,CPEB4,CCR9,DRD2,SLC25A33,NEDD8,SIPA1L1,CTNND2,PCBP4,KANSL3,RCCD1,FABP6,MOB1A,NEUROD4,MAGEB6,ADSL,PDE4D,C11orf49,ENOSF1,AKAP8,FAM199X,FBXL16,MANSC1
ACH-000116,0.097610797,6.169925001,4.761285273,1.214124805,3.117695043,6.267535798,3.121015401,0.310340121,5.554281863,0.084064265,5.757023247,8.407565196,2.865918815,0.014355293,0.070389328,5.201633861,1.5360529,9.004332843,3.704871964,4.595742339,1.014355293,1.895302621,5.041330607,0.98550043,5.877498873,6.500164679,0.0,4.517275693,6.1959381,0.056583528,1.700439718,0.084064265,3.893362211,0.084064265,2.531069493,0.0,5.892633883,3.768713657,6.804776378,0.028569152,0.286881148,4.808385051,3.195347598,0.0,3.584962501,1.956056652,0.0,0.014355293,3.361768359,5.695993813,5.23227701,1.992768431,2.752748591,3.484138131,5.263410059,0.0,8.293379681,0.176322773,6.810571635,0.028569152,5.208283138,0.0,5.933808662,0.0,4.397118409,6.773732651,0.90303827,0.0,5.624393382,2.558267634,0.298658316,1.803227036,0.807354922,0.163498732,3.430285273,4.955126781,0.014355293,0.0,1.937344392,0.014355293,0.0,2.528571319,9.37916173,5.301587647,2.392317423,3.799087306,4.424922088,3.550900665,0.443606651,6.330916878,0.0,0.042644337,5.999323578,0.86393845,4.720825666,4.178714641,4.14974712,3.776103988,4.942514505,4.780310099
ACH-000807,0.124328135,6.652056204,4.607626221,1.443606651,2.625270489,7.527398809,0.963474124,0.731183242,5.876271361,0.014355293,5.614709844,9.566206293,3.09423607,0.0,0.189033824,0.201633861,3.701549057,8.792041916,3.344828497,6.66035251,1.007195501,2.277984747,4.521678952,0.0,6.533251852,5.000901403,0.0,3.710393192,5.398829182,0.014355293,0.176322773,0.0,4.150559677,2.713695815,1.189033824,0.014355293,4.904965719,3.465974465,6.464831606,0.0,0.097610797,3.572889668,1.40053793,0.0,0.475084883,0.042644337,0.0,0.275007047,2.111031312,5.6794801,3.609991295,3.03562391,1.765534746,2.49057013,3.688180359,0.0,6.818134761,0.042644337,7.049412953,0.0,5.783718558,0.0,5.844486088,0.0,5.051372102,5.852997588,0.485426827,0.0,5.003152449,0.40053793,0.0,0.0,0.124328135,0.0,3.734438666,4.383358695,0.014355293,0.0,2.568032105,0.028569152,0.070389328,2.14404637,8.261577826,3.631104282,0.847996907,4.555202634,4.526068812,5.218781168,0.084064265,6.494255587,0.0,0.263034406,6.500642736,4.607626221,4.782932705,3.119356177,4.256255873,4.595145568,2.169925001,0.275007047
ACH-000273,0.028569152,6.126807703,4.61999983,0.432959407,2.493134922,6.544423562,3.992768431,0.014355293,3.670160514,0.014355293,5.6923714,8.28475471,4.597531174,0.056583528,0.0,0.124328135,4.184280294,8.18299018,4.684257705,6.876516947,1.941106311,6.29130886,5.288358562,0.014355293,6.538072503,1.298658316,0.0,3.967168608,5.701826258,0.286881148,0.056583528,0.0,3.956985925,0.150559677,2.604071324,0.014355293,5.225352061,3.537296067,7.0721058,0.014355293,0.516015147,3.416839742,2.23572706,0.014355293,3.304511042,2.289834465,0.0,0.056583528,2.752748591,6.223615617,5.334854269,6.12763328,2.15704371,3.709290636,1.049630768,0.0,6.983563697,0.070389328,7.470699541,0.097610797,5.705148528,0.0,6.446587085,0.0,4.941106311,6.726150026,0.150559677,0.014355293,5.308885057,2.650764559,0.0,0.0,0.0,0.0,3.90303827,4.782932705,0.0,0.150559677,3.396433531,0.0,0.201633861,2.339137385,8.203543775,4.367371066,0.0,4.955126781,4.296457407,4.801158656,0.443606651,5.335569006,0.0,0.056583528,5.769507291,1.516015147,4.421559945,3.276496666,3.676944359,4.088311236,0.042644337,1.608809243
ACH-000115,0.124328135,5.534808661,5.068670811,1.195347598,3.22650853,6.189231549,1.220329955,1.454175893,5.124741692,0.189033824,4.741466986,7.409645507,4.524815928,0.014355293,0.056583528,0.275007047,0.275007047,8.544655389,2.809414444,3.19061486,0.887525271,1.35614381,0.056583528,0.201633861,4.0721058,2.042644337,3.209453366,4.644433152,6.263597849,0.014355293,2.61117238,0.0,3.89917563,0.565597176,2.229587923,0.014355293,5.631395354,3.122672719,6.261154673,0.176322773,0.137503524,4.076388069,2.508428653,0.0,2.378511623,0.189033824,0.097610797,0.0,3.708187236,4.410069692,6.77939106,2.49057013,3.17951105,1.918386234,4.788163657,0.0,3.10433666,0.042644337,7.104231809,0.411426246,4.989593185,0.0,5.410748128,0.0,4.259272487,5.70348835,1.89917563,0.028569152,5.445263208,1.35614381,0.042644337,2.769771739,1.604071324,4.855989697,3.534808661,4.358958826,2.046141782,0.014355293,4.428946345,0.0,1.722466024,4.577126661,7.628044483,4.198494154,4.570462931,3.996388746,4.614709844,3.166715445,0.028569152,4.62058641,0.014355293,0.0,5.729280846,3.969012308,3.077242999,5.647602329,4.465321514,3.371558863,3.347665656,5.372603915
ACH-001033,1.244887059,6.404460384,4.367371066,4.64731451,3.189033824,5.873567152,5.550285049,0.014355293,4.46008724,0.137503524,6.190417325,9.164756114,3.896271849,0.411426246,0.0,0.0,0.40053793,8.643423316,4.048759312,3.941106311,1.15704371,0.731183242,4.148934105,0.0,6.701410436,5.043081982,0.0,5.077242999,4.978653265,0.028569152,0.622930351,0.124328135,4.505255801,1.59454855,2.397802962,0.0,7.767654798,2.815575429,7.01312723,0.0,1.799087306,3.901108243,1.459431619,0.0,0.163498732,0.124328135,0.014355293,0.0,3.343407822,6.297007949,3.010779839,3.032100843,2.596935142,3.132576843,4.638073837,0.0,2.859969548,0.35614381,7.496813841,0.0,6.066735029,0.014355293,4.379898164,0.0,5.397802962,6.123086751,0.275007047,0.0,5.898692073,3.434294618,3.211012193,0.0,0.0,0.0,2.893362211,2.82374936,0.0,0.0,1.996388746,0.0,0.014355293,3.350497247,9.053138495,3.218781168,0.0,6.587515014,4.09085343,3.438292852,0.0,4.535430915,0.0,0.0,6.53714073,0.526068812,4.224194664,3.634593268,3.847996907,3.881664619,0.201633861,1.084064265
ACH-002059,0.056583528,3.464668267,5.285402219,5.412442825,4.578334949,6.319581809,2.813524689,0.0,4.317593505,0.0,4.221877081,7.683205181,4.699884729,0.0,0.0,0.0,4.802710219,8.703834378,4.336997417,7.766462652,0.98550043,2.577730931,4.270528942,0.0,3.500802053,5.205939832,0.0,4.121844298,3.746312766,0.0,0.0,0.0,4.683696454,0.0,4.484782623,0.0,5.270155139,2.769771739,5.377817853,0.0,0.0,4.822730148,2.301587647,0.0,3.09592442,0.137503524,0.0,0.0,4.059182199,6.151980551,3.676944359,0.622930351,3.871843649,2.62058641,3.720278465,0.0,0.35614381,0.0,6.644721547,0.0,5.399854674,0.0,3.087462841,0.0,6.233044401,6.876762491,0.028569152,0.028569152,5.934752371,0.0,0.014355293,0.0,1.778208576,0.0,3.010779839,3.607626221,0.0,0.0,1.150559677,0.0,0.0,3.775050541,7.313790025,2.604071324,0.0,4.19061486,4.996388746,4.602290585,5.58165253,6.681449265,0.0,0.263034406,7.624539604,1.207892852,4.615298579,1.807354922,4.356848079,3.762348816,2.827819025,0.0
ACH-002019,0.028569152,4.311067102,3.908812908,0.014355293,3.454175893,6.637204482,3.336283388,0.90303827,4.203984166,0.056583528,5.163901214,8.190170369,0.815575429,0.0,0.263034406,5.54874486,1.89917563,7.839077783,3.762348816,7.227952814,0.678071905,3.650764559,4.218781168,0.773996325,4.421559945,4.687620632,0.0,3.855989697,5.115615931,0.0,0.014355293,0.0,3.814550423,0.028569152,1.59454855,0.0,5.552131108,3.040892431,6.33217085,0.0,0.0,4.381975479,2.053111336,0.0,3.114367025,0.722466024,0.028569152,0.070389328,3.679198571,5.30560579,3.253989266,5.710117632,2.392317423,2.084064265,4.890933022,0.0,5.826294245,0.0,6.96127604,0.0,5.444932049,0.014355293,4.003602237,0.0,5.544423562,6.962201957,2.207892852,0.0,5.246788094,3.3950628,0.0,0.0,0.097610797,0.0,3.930737338,4.390942773,0.0,0.014355293,2.961623328,0.0,0.0,2.124328135,8.305104133,3.980939266,0.0,2.653060017,4.173127433,5.160274831,0.0,5.971083658,0.0,0.014355293,6.100136671,5.460414939,4.839455765,3.678071905,2.97819563,4.331991778,1.622930351,3.90303827
ACH-000963,0.82374936,5.111448698,4.976821852,0.82374936,3.742006211,5.263410059,3.100977648,1.443606651,5.308885057,0.042644337,5.320845668,7.833775608,1.495695163,0.097610797,0.084064265,1.89917563,0.214124805,9.036750575,4.650190123,1.831877241,1.201633861,1.545968369,5.51696066,0.545968369,4.21490191,6.916834885,0.22650853,4.125981654,5.681449265,0.0,2.280956314,0.321928095,4.23572706,2.153805336,3.099295204,0.0,5.915759896,2.673556424,6.51364865,0.344828497,0.014355293,5.149340669,4.704871964,0.014355293,2.313245852,1.056583528,0.454175893,0.042644337,2.618238656,5.6043679,5.036063689,1.937344392,2.195347598,3.184280294,5.812241495,0.0,0.632268215,2.176322773,6.028127082,0.163498732,5.380937195,0.454175893,5.123086751,0.0,4.152994605,6.179112901,0.485426827,0.0,6.100136671,0.084064265,0.0,0.0,0.214124805,0.028569152,4.071247819,4.128458384,0.925999419,0.0,1.124328135,0.028569152,0.275007047,3.482848283,8.264067216,4.276496666,0.014355293,2.280956314,4.262282806,4.525442506,0.150559677,6.068455852,0.0,0.014355293,6.355791547,0.50589093,4.415488271,6.354557947,4.7382274,4.106850796,1.794935663,4.988684687
ACH-000898,0.23878686,5.865176497,4.720825666,0.807354922,2.744161096,5.575917361,4.650190123,0.0,5.438625538,0.250961574,4.605849867,7.918624756,2.82984956,0.0,0.201633861,2.451540833,0.344828497,8.25280733,5.740118043,3.948600847,0.910732662,2.042644337,4.974070367,2.435628594,4.157852169,6.067165427,0.056583528,4.08491466,6.025471815,0.028569152,0.070389328,2.914564523,3.35614381,2.46727948,2.424922088,0.0,5.701271802,2.944858446,6.576824431,0.0,0.765534746,3.883620816,3.43162296,0.0,3.549669171,1.269033146,0.028569152,0.014355293,3.200064862,5.16711703,4.027684877,1.974529312,2.970853654,3.580145484,6.225159226,0.0,0.895302621,6.305788167,5.948600847,0.310340121,5.484138131,0.495695163,5.452858965,0.0,5.820178962,6.30103885,0.5360529,0.0,5.713695815,0.0,0.0,0.0,1.589763487,0.042644337,3.893362211,4.066950244,0.632268215,0.0,2.632268215,0.056583528,0.014355293,2.358958826,7.845490051,5.721099189,0.056583528,3.77925972,3.64731451,4.250961574,5.695993813,6.26190686,0.014355293,0.0,4.964398632,2.503348735,4.577730931,5.362820526,3.950468414,3.986410935,1.361768359,6.151777655
ACH-000430,1.03562391,6.175324989,4.981396032,0.028569152,3.404630684,5.766330131,0.263034406,0.0,3.35614381,0.028569152,7.302867361,7.894938993,2.763411574,0.0,0.0,0.150559677,2.887525271,8.066412146,5.71918344,7.457216694,3.922197848,3.958842675,5.137913322,0.124328135,6.211012193,0.604071324,0.014355293,3.803227036,5.854245054,0.014355293,0.042644337,0.014355293,4.259272487,0.0,3.518535139,0.0,5.092968509,3.255500733,6.210038123,0.014355293,0.0,3.965322548,2.003602237,0.0,0.201633861,0.275007047,0.0,5.239168879,2.440952198,6.264161071,2.963474124,0.687060688,2.389566812,2.310340121,6.10706011,0.0,4.37920506,0.0,7.733625498,0.250961574,6.268097486,0.0,5.970623614,0.298658316,4.637494325,6.187846909,0.263034406,0.014355293,5.788163657,3.196921734,0.163498732,0.070389328,5.533874777,0.0,3.121015401,3.871843649,0.0,0.0,1.97819563,0.014355293,0.014355293,3.27351589,8.352440747,3.09423607,0.0,5.275007047,3.967168608,4.574101508,0.124328135,5.64038956,0.0,0.0,6.650908132,0.014355293,4.467931546,5.117695043,4.27351589,4.247168,0.669026766,4.061776198
ACH-000766,0.189033824,6.231701199,4.234961095,0.545968369,2.464668267,6.315421316,3.198494154,0.641546029,5.610581958,0.056583528,4.939696741,8.252949213,2.150559677,0.150559677,0.575312331,5.238022518,1.0,8.136427249,5.260778432,5.668459557,1.448900951,3.789729251,4.61176256,0.014355293,4.438958148,6.39848719,0.042644337,3.9800253,5.440287821,0.028569152,0.097610797,2.464668267,3.648465443,0.097610797,2.910732662,0.0,5.619119511,3.574101508,6.125775068,0.028569152,0.042644337,3.67468662,3.276496666,0.0,2.451540833,1.372952098,0.014355293,0.5360529,2.748461233,6.354381632,4.432959407,7.904062548,2.454175893,3.189033824,5.280213996,0.0,5.532940288,0.22650853,7.372516856,0.084064265,5.300855871,0.0,5.910972452,0.389566812,4.09592442,6.068670811,2.794935663,0.0,6.225159226,0.028569152,0.214124805,0.189033824,2.897240426,0.0,4.469234794,4.084064265,0.056583528,0.0,3.69265037,0.042644337,0.097610797,1.744161096,8.738058472,5.578032972,0.0,3.727920455,4.712045449,3.758089934,4.257010618,5.525442506,0.014355293,0.632268215,5.647026633,1.859969548,4.160274831,5.388878339,4.204766751,4.457462965,2.17951105,4.247927513
ACH-000668,0.028569152,5.579240501,4.555816155,0.028569152,3.833902077,6.662632775,4.269781238,0.070389328,5.721099189,0.0,5.553053253,8.219507369,1.014355293,0.0,0.028569152,7.19564288,1.555816155,9.701756963,5.452200049,5.028569152,1.03562391,4.566815154,5.208283138,2.485426827,6.339850003,6.109569509,0.042644337,3.908812908,6.080018029,0.0,0.0,0.298658316,4.529820947,0.014355293,3.204766751,0.0,4.814037648,3.63343121,7.195741293,0.0,0.028569152,4.617063344,3.676944359,0.0,4.019701914,0.111031312,0.0,0.0,2.336283388,5.535119822,4.005399988,2.204766751,2.769771739,2.771885579,3.005399988,0.0,7.997461781,0.097610797,6.832510308,0.464668267,5.464014725,0.0,6.05853297,0.0,4.071247819,7.220523436,0.189033824,0.0,5.298658316,0.0,0.378511623,0.40053793,1.726831217,3.794935663,4.156234798,4.998195503,0.0,0.163498732,4.3305584,0.070389328,0.0,2.805292456,8.417472808,4.658211483,0.575312331,3.92314918,4.231125158,4.733896605,0.0,5.946262984,0.0,0.028569152,5.634593268,3.279471296,4.462052319,5.404630684,4.826294245,4.814037648,2.580145484,5.277984747
ACH-000078,5.16470584,4.9800253,6.040234917,0.298658316,3.023255352,5.888499736,1.807354922,0.014355293,3.997292408,0.0,4.703211467,6.366147332,4.803743669,0.0,0.0,0.056583528,5.122258568,8.32107124,5.653060017,3.15704371,2.17951105,0.111031312,3.825785627,0.014355293,6.504620392,0.831877241,0.0,4.303780748,7.104965605,4.230356745,3.014355293,0.014355293,2.794935663,1.589763487,1.752748591,0.0,3.628773595,3.214124805,3.821710215,0.028569152,0.632268215,4.19298317,3.294253136,0.0,2.173127433,0.432959407,0.014355293,0.0,3.364572432,3.13422094,5.479941901,1.996388746,3.099295204,3.163498732,2.469885976,0.0,7.129283017,0.042644337,6.388361768,0.0,5.886550147,0.0,6.730775797,0.0,5.251340383,4.196134881,6.505255801,0.056583528,4.760220946,4.158660175,0.286881148,0.0,0.23878686,0.0,4.202417722,5.021479727,0.014355293,0.0,3.456806149,0.014355293,3.533563348,2.518535139,7.140880884,3.89917563,0.35614381,6.659924558,4.9202933,5.565901767,2.244887059,5.017921908,0.014355293,0.0,5.971773447,2.070389328,4.957914599,2.684818738,4.132576843,3.181102551,5.026357447,2.0
ACH-001347,0.111031312,4.846493316,4.736063628,0.014355293,1.618238656,7.214707673,0.871843649,0.0,4.166715445,0.0,4.46662712,8.014968933,2.3305584,0.0,0.0,6.019034669,2.195347598,7.391200619,2.007195501,4.751142325,0.495695163,4.403267722,4.62935662,0.014355293,5.124741692,5.846744023,0.070389328,2.587364991,3.776103988,2.163498732,0.970853654,0.042644337,3.353323291,1.03562391,0.454175893,0.042644337,5.069100632,3.042644337,5.603181229,0.0,0.014355293,3.469885976,2.655351829,0.0,2.032100843,1.618238656,0.0,0.0,2.625270489,5.309976492,2.914564523,8.814262009,2.841973119,1.22650853,4.050501697,0.0,5.882643049,0.028569152,6.051589621,0.014355293,4.215678597,0.137503524,5.315783575,0.0,3.193771743,5.702380502,0.790772038,0.0,5.701826258,1.722466024,0.0,0.0,0.97819563,0.0,3.736604875,5.369117459,0.0,0.0,2.577730931,0.0,0.014355293,1.843983844,7.815255193,4.112700133,0.0,3.622930351,3.951401292,3.114367025,0.389566812,4.812498225,0.0,0.0,4.327687364,1.298658316,4.173926932,4.182692298,3.289834465,3.341985747,0.35614381,1.604071324
ACH-000481,0.097610797,5.244887059,5.263410059,0.028569152,3.480265122,5.531069493,0.90303827,0.014355293,4.529820947,0.028569152,5.277612871,8.046032615,1.49057013,0.0,0.042644337,2.250961574,0.422233001,10.02804418,5.023255352,5.216842843,0.918386234,2.084064265,4.324810603,0.23878686,4.173926932,5.055282436,0.475084883,4.096767855,5.446587085,0.0,0.014355293,0.0,4.447579197,0.028569152,3.042644337,0.014355293,5.388878339,3.092545742,6.975332116,0.097610797,0.028569152,4.969472865,2.313245852,0.0,2.286881148,0.070389328,0.0,0.0,1.956056652,4.542877099,3.994579724,1.201633861,2.003602237,1.454175893,4.76394266,0.0,7.837312556,0.042644337,6.979110755,0.545968369,5.862451391,0.0,6.609843592,0.0,4.20867332,5.212958363,0.454175893,0.014355293,5.767389962,0.028569152,0.0,0.454175893,0.084064265,0.0,2.967168608,3.539779192,0.014355293,0.0,2.794935663,0.0,0.23878686,2.773996325,8.513688124,3.690417096,3.539779192,3.307428525,4.10349764,3.733354341,3.428946345,5.41379715,0.014355293,0.321928095,6.00337736,2.480265122,4.887037791,5.87774425,3.865918815,4.344828497,1.63691458,3.249445341
ACH-000434,0.263034406,5.457462965,5.162693432,0.443606651,4.408711861,6.057016965,2.889473543,0.0,5.047887329,0.0,6.896635141,8.303735093,3.67468662,0.028569152,0.0,0.555816155,3.320484678,9.896453506,4.737686761,8.209112147,4.331991778,2.657640005,4.866413481,0.0,6.685659877,5.862451391,0.0,3.116031993,4.651912745,0.250961574,0.042644337,3.730096466,3.791814071,0.028569152,4.206330648,0.028569152,5.92243574,2.269033146,6.984247547,0.084064265,0.028569152,3.684818738,3.714795011,0.0,3.558267634,0.807354922,0.042644337,0.687060688,2.684818738,6.614415387,3.106013238,8.184974494,3.66106548,2.381283373,4.478324711,0.0,5.522934561,0.014355293,8.117591158,0.014355293,5.815319246,0.0,4.689858236,0.070389328,4.136683578,6.538848521,0.464668267,0.028569152,4.489928219,1.056583528,0.056583528,0.0,0.097610797,0.0,3.444932049,4.204766751,0.014355293,0.0,2.097610797,0.014355293,0.042644337,2.831877241,8.862358399,4.72955277,0.014355293,3.808385051,3.794935663,3.94673086,0.275007047,5.542877099,0.0,0.042644337,7.898631616,5.798828178,4.66106548,6.523248293,4.260778432,3.313245852,1.14404637,0.704871964
ACH-001332,0.056583528,5.240695944,3.264536431,0.137503524,2.40053793,6.462870312,0.443606651,0.201633861,4.055716264,0.042644337,5.017921908,8.214610545,3.001802243,0.0,0.014355293,3.160274831,0.23878686,8.052839719,3.324810603,3.787641414,0.765534746,1.632268215,4.249445341,0.0,4.59454855,5.23610989,0.028569152,2.295723025,4.055716264,0.0,0.0,0.163498732,2.313245852,0.201633861,1.782408565,0.0,5.28281044,2.440952198,6.258141996,0.014355293,0.014355293,3.243364426,1.244887059,0.0,2.280956314,0.765534746,0.201633861,0.084064265,2.117695043,5.427270935,2.513490746,5.969012308,1.443606651,1.063502942,4.026800059,0.0,6.093602429,0.014355293,5.777945671,0.0,4.975446766,0.0,4.359661722,0.0,3.388189537,6.462215955,0.432959407,0.0,5.436628267,1.422233001,0.956056652,1.454175893,0.111031312,0.0,2.744161096,3.995484519,0.0,0.0,1.097610797,0.0,0.111031312,2.211012193,8.181599535,4.040892431,0.042644337,2.531069493,2.523561956,3.260025656,0.084064265,4.848497755,0.0,0.0,5.219555769,1.049630768,3.663344619,3.099295204,3.195347598,3.119356177,2.526068812,1.659924558
ACH-001461,0.042644337,4.245647774,3.841973119,0.0,2.572889668,5.397118409,4.515384461,0.111031312,4.200849575,0.163498732,5.496014873,7.888195286,1.028569152,0.0,4.653633311,1.49057013,0.042644337,8.24060055,2.15704371,0.739848103,0.82374936,1.748461233,4.078951341,5.463687842,3.841973119,4.657068301,0.22650853,2.304511042,3.258518925,0.0,0.056583528,0.014355293,3.092545742,2.097610797,1.555816155,0.0,5.406672716,2.815575429,5.575917361,0.028569152,0.014355293,3.609991295,1.906890596,0.0,1.070389328,0.014355293,0.0,0.0,2.976363636,5.299024807,2.646162657,0.137503524,1.042644337,3.537296067,4.207892852,0.0,0.111031312,1.98550043,7.608957052,0.150559677,4.317593505,0.056583528,3.775050541,0.0,3.430285273,5.555202634,0.604071324,0.0,5.297191417,0.014355293,0.855989697,0.464668267,0.565597176,0.014355293,2.510961919,2.521050737,1.650764559,0.0,0.90303827,0.042644337,0.263034406,2.117695043,8.431205066,4.484782623,0.0,1.871843649,2.974529312,3.586164246,3.030336078,5.207892852,0.0,0.263034406,4.987775616,0.807354922,4.068670811,3.060047384,2.786596362,3.845991771,0.5360529,4.391630262
ACH-000271,0.0,5.696828465,4.795455272,3.890446693,3.137503524,6.825785627,0.35614381,0.028569152,4.109360559,0.0,5.92314918,7.157953195,3.917431755,0.0,0.042644337,0.097610797,8.014968933,8.702519029,3.541019153,1.124328135,1.432959407,0.042644337,5.087038457,0.014355293,6.118318192,6.088523257,0.0,2.956056652,0.887525271,0.014355293,0.014355293,0.042644337,4.550900665,0.0,2.247927513,0.0,5.789207575,2.739848103,6.003827078,0.0,0.0,3.720278465,3.070389328,0.0,0.432959407,1.550900665,0.0,0.014355293,2.344828497,5.328046556,5.11353382,0.275007047,1.744161096,4.084064265,3.277984747,0.0,0.475084883,0.014355293,6.416839742,0.0,4.711494907,0.0,5.949534933,0.0,4.781359714,5.492814573,0.070389328,0.0,6.179311989,0.0,0.0,0.0,4.737686761,0.0,2.432959407,3.549669171,0.028569152,0.0,4.091699834,0.014355293,0.014355293,3.971773447,7.677578712,3.228049048,4.318316841,1.176322773,4.368069877,5.458119481,0.263034406,6.298475035,0.0,0.0,6.212763864,1.384049807,3.695993813,4.949534933,3.790772038,2.97819563,2.070389328,0.097610797
ACH-000605,0.014355293,4.999098034,5.112283109,1.575312331,3.576522138,6.7473874,0.933572638,0.925999419,4.347665656,0.0,4.35614381,8.056420956,2.025028794,0.0,0.084064265,2.017921908,1.077242999,8.342430296,5.263034406,5.162693432,1.555816155,2.608809243,3.832890014,0.201633861,5.249824549,5.786073552,0.0,3.959770155,5.440620048,0.042644337,0.40053793,0.432959407,2.875780063,0.070389328,3.360364277,0.028569152,5.862203399,3.498250868,6.842853156,0.0,0.0,4.299391206,2.669026766,0.0,3.305970521,1.097610797,0.0,0.028569152,2.811471031,5.547203025,4.371558863,5.952333566,3.232660757,2.313245852,4.282439805,0.23878686,3.122672719,0.028569152,6.843983844,0.0,5.725195817,0.0,5.036942845,0.389566812,4.72900887,7.018812186,0.918386234,0.0,5.417852515,2.726831217,0.0,0.0,0.286881148,0.014355293,4.657068301,4.49441561,0.0,0.0,2.14404637,0.0,0.137503524,2.61117238,8.138118178,5.792334806,0.855989697,2.560714954,4.032982417,5.54689446,0.765534746,5.991181681,0.0,0.042644337,6.243173983,2.100977648,3.825785627,5.267535798,3.98458935,3.448900951,3.019701914,0.722466024
ACH-000809,0.028569152,4.105175192,3.881664619,0.0,3.44625623,5.152589069,2.599317794,0.0,4.381975479,0.028569152,4.843983844,7.471675214,0.344828497,0.042644337,0.555816155,5.92243574,1.084064265,8.425383771,3.822730148,5.733625498,0.344828497,3.770829046,0.028569152,0.084064265,5.322649262,5.697106574,0.0,3.722466024,6.030777472,0.0,0.028569152,2.974529312,3.679198571,0.0,3.607626221,0.0,5.726013749,3.198494154,5.859721129,0.0,0.028569152,3.489286023,3.224966365,0.0,1.63691458,0.23878686,0.0,0.0,2.666756592,6.045268215,5.550900665,6.749668341,2.815575429,0.933572638,3.496973581,0.0,5.34269696,0.056583528,6.533563348,0.056583528,5.788946667,0.0,5.08491466,0.0,4.670727054,6.404971224,0.042644337,0.014355293,5.787641414,0.855989697,0.0,0.0,0.0,0.0,3.590961241,3.683696454,0.0,0.0,2.408711861,0.0,0.028569152,2.195347598,6.893362211,4.275007047,0.22650853,3.819668183,4.166715445,2.533563348,0.604071324,5.727103604,0.014355293,0.042644337,6.311430456,2.316145742,4.446917865,5.609695873,3.89917563,3.775050541,0.298658316,2.765534746
ACH-001443,0.201633861,5.409730354,5.027684877,0.765534746,2.929790998,6.275565835,0.963474124,0.0,4.653060017,0.0,4.770829046,8.298108403,1.944858446,0.333423734,0.084064265,0.014355293,5.416501993,8.040618503,5.268284667,5.571069998,3.030336078,4.121844298,4.336997417,2.046141782,7.546045566,0.731183242,0.0,4.187451054,5.08236197,1.344828497,0.014355293,0.0,3.13093087,0.042644337,2.841973119,0.0,5.465974465,3.119356177,5.294988268,0.0,1.422233001,3.582556003,0.831877241,0.0,3.385431037,5.06436554,0.0,4.356848079,3.638073837,5.964860664,3.145677455,5.56315813,1.839959587,3.690417096,0.632268215,0.0,4.303780748,0.0,7.165811469,0.0,6.121429909,0.0,5.478001056,0.0,5.111448698,6.857483428,0.0,0.0,5.676944359,1.15704371,0.0,0.0,0.0,0.0,2.922197848,4.632268215,0.028569152,0.0,2.40599236,0.0,0.0,1.867896464,8.271322954,6.7465815,0.0,4.512226887,4.248686627,5.195741293,2.432959407,6.191996847,0.0,0.014355293,6.758489739,4.003602237,4.367371066,0.275007047,3.868884273,3.699329526,0.014355293,0.321928095
ACH-000312,5.241458871,6.030556792,5.246788094,0.895302621,3.786596362,5.253989266,1.361768359,0.056583528,2.922197848,0.056583528,4.655351829,7.498649788,3.671293372,0.070389328,0.056583528,0.028569152,3.734438666,8.92748169,4.187451054,4.751677946,2.63691458,0.59454855,0.298658316,0.201633861,5.254745198,0.650764559,0.0,4.549053029,6.685239369,5.449561375,4.056583528,0.014355293,4.169123281,3.862947248,2.914564523,0.014355293,5.594249948,3.15704371,5.935459748,0.176322773,0.82374936,4.423578171,3.625270489,0.0,1.516015147,1.35614381,0.0,0.014355293,3.218781168,5.284662185,4.981852653,1.189033824,3.697106574,0.565597176,2.771885579,0.0,6.34553831,0.042644337,7.403097262,0.0,6.14404637,0.0,5.504302583,0.0,6.604219619,5.168722254,5.659924558,0.0,5.589463893,4.569855608,1.438292852,0.0,0.042644337,4.111031312,4.067810784,4.295723025,0.042644337,0.0,3.514753498,0.0,1.189033824,2.861955364,8.376081967,4.714245518,1.137503524,5.229972385,4.686500527,4.782932705,6.228049048,4.535430915,0.0,0.0,6.3675458,1.970853654,4.726831217,3.702657543,4.13093087,2.715893371,4.731183242,2.901108243
