Sample_ID,TTC9B,C4orf3,ING5,GNG7,LIN9,RNF167,TCF7,EN2,MAPKAPK3,AHSG,LSM10,DAD1,UAP1L1,PDCD1,REN,ITGB6,RFTN1,ATP5F1C,LRP8,DUSP1,CNIH3,DDX60L,HPS1,IL33,HCFC1R1,STXBP2,UGT2B15,TMEM184C,ATN1,TMEM119,FREM1,AADAC,L3MBTL2,RFLNA,BRCA2,ACTL7B,MRPS6,ZC3H3,POP4,TPO,PCDHA7,COG2,BRICD5,ATXN3L,PYROXD2,GPR68,PKD2L1,ROBO4,ZNF197,TTC1,FAM118A,COL7A1,ZNF10,PGPEP1,SIGIRR,FAM187B,CRIP2,ANXA13,ELOC,RNF148,TNPO1,CCR6,MFSD10,NME8,TCF12,PDCD10,RUNDC3A,MAP3K19,AATF,HOXD8,C1QTNF5,SCGB2A1,HLA-DRB5,TDRD1,ZXDC,STK19,ISX,ARSF,CPEB4,CCR9,DRD2,SLC25A33,NEDD8,SIPA1L1,CTNND2,PCBP4,KANSL3,RCCD1,FABP6,MOB1A,NEUROD4,MAGEB6,ADSL,PDE4D,C11orf49,ENOSF1,AKAP8,FAM199X,FBXL16,MANSC1
ACH-000411,-0.014258946,0.077307506,-0.032279813,0.009934779,-0.639207165,0.023875332,-0.240586846,0.057340735,0.175613365,0.056570234,-0.4277975,-2.042066148,-0.065848579,0.042476848,-0.156916788,-0.153819971,0.055195178,-0.607060306,-0.105651479,-0.154076955,0.068858977,0.053898102,-0.112657256,0.138816916,-0.595433318,-0.128453659,-0.156361894,-0.036961698,-0.018343523,-0.185204169,-0.116571573,-0.024903248,0.099735765,-0.055849614,-0.383171785,0.059584486,-0.146684963,-0.403135188,-0.930452805,-0.078791331,-0.355936002,-0.520404383,-0.019451566,0.186843682,0.046953024,0.056343401,-0.116777742,0.08863729,0.011122881,-1.21126688,0.091262638,-0.001391885,-0.093507648,-0.337143139,-0.015820601,-0.136014767,0.024827806,-0.160986038,-1.108940992,0.037820804,-0.371665735,0.030138854,-0.034248272,-0.168627912,0.068009563,0.383014012,-0.019470658,0.026280537,-0.96002532,0.037484203,-0.058109713,-0.302883018,-0.088842715,-0.017412572,0.013660716,-0.005319185,0.13690918,0.061553305,-0.046829555,0.123664177,0.078311264,-0.265451397,-1.487011522,0.07681464,-0.019363315,0.136645515,-1.364454746,0.025647376,-0.038847557,-0.201566943,0.107243233,-0.084906654,-0.968176095,-0.084014549,-0.051933416,0.122587157,0.057647677,0.015775878,-0.085168516,-0.039033694
ACH-000316,0.018779576,-0.025519301,-0.050963679,0.101531375,-0.419487872,0.061501952,-0.254945384,0.000715177,0.082128111,-0.216873407,-0.561043358,-1.807929331,-0.03341195,-0.033350952,0.115493117,0.011006627,-0.090615456,-0.229623328,-0.189572101,-0.01513282,0.026824105,0.102161988,-0.079378124,0.111514633,-0.30013912,0.06774465,-0.338760645,0.014267945,0.082575976,0.013391177,0.122451912,0.098900217,0.017510101,0.057757225,-0.558941704,-0.061192842,-0.067547774,-0.556638591,-0.513801226,-0.046210908,-0.068166075,-0.572331625,-0.083811737,0.118419875,-0.292157202,0.087577994,0.092475283,0.03090337,0.051824344,-0.685200513,0.042101763,-0.077654733,-0.001231,-0.097375103,0.133369138,0.168715122,-0.037435063,0.033627804,-0.813813629,0.126540157,-0.537626008,-0.026808974,-0.051046383,0.137338996,0.092455444,0.439305638,-0.152798925,-0.065532295,-0.296999088,-0.05636619,-0.237168921,-0.293283427,0.085267186,0.029934804,0.200293641,-0.169174405,0.070273346,0.123661656,-0.296786048,0.001373075,-0.192300784,-0.359844899,-1.387866328,0.041153733,-0.047296256,-0.056197472,-1.33652262,0.054013964,0.007798511,-0.003129514,-0.085343516,0.076484482,-0.166378047,-0.068490027,0.028251405,0.207680422,-0.001979807,-0.015695673,-0.044367335,-0.017672426
ACH-000561,-0.07079257,0.035024719,-0.088098843,-0.017865687,-0.463347914,0.025991954,-0.173410469,-0.016977538,0.045988502,-0.019182628,-0.518443654,-2.098003876,0.045883577,0.068165585,-0.033846425,-0.021242879,-0.003457896,-0.385718618,-0.121925909,0.046014382,0.094028535,0.206193254,-0.212822874,0.205103275,-0.253788515,-0.122066267,-0.261469925,-0.053784291,-0.01200806,-0.067089307,0.058343261,0.057819123,-0.020106928,-0.203845504,-0.306371534,0.06416362,-0.684741765,-0.312666295,-1.16002913,0.057724928,-0.066421876,-0.115442674,-0.106530384,0.174117269,-0.037935238,0.052592997,-0.093362475,0.067885819,-0.031999619,-0.931487092,0.019103792,-0.039467079,0.005624342,-0.209273799,0.032490383,-0.138353075,-0.066840733,-0.046607512,-1.36546574,0.025880532,-0.260662557,-0.012982621,-0.008924665,-0.089759086,0.033045279,0.151226201,-0.119734616,-0.078584201,-1.201518944,0.080316505,-0.149598588,-0.281227134,0.090307807,0.047040111,0.008725447,-0.022290507,0.025963447,0.123429425,0.057685286,0.042659873,0.082080829,-0.62995021,-1.920425115,0.037238731,0.051552296,-0.10268937,-0.591133385,0.155632927,0.014581829,-0.038206808,0.015211498,0.032657989,-0.773808734,0.078024624,-0.017993965,0.122276814,-0.070152798,0.128294682,0.006811642,-0.101729716
ACH-001020,-0.046773183,-0.006101508,,-0.20557952,,-0.179440475,-0.286075426,-0.043153545,,0.023681939,,-2.097284532,-0.102316766,0.004456603,-0.389479838,-0.041832727,0.011249959,-0.790624336,-0.053797273,-0.031584895,0.08034078,0.082175315,-0.06292404,0.171016115,-0.518725405,-0.042105976,0.031182624,-0.039554258,,-0.069011145,0.186713614,0.086770964,,-0.076625619,,-0.035394107,-0.467865404,-0.190106416,-0.770767134,0.193210169,-0.031231256,-0.730882149,-0.200807976,0.213365039,0.019579876,-0.078428054,-0.072497894,0.045033136,-0.005945873,-1.213255031,0.019539863,-0.144195733,-0.0535273,-0.165579342,0.080755329,-0.008814117,0.094849607,-0.121548799,,0.157733428,-0.233964076,-0.007177352,-0.199133658,-0.001823189,0.01939551,-0.109450257,-0.04426981,0.001007444,-0.511968686,0.030007265,-0.203721457,-0.119293349,0.160731783,,-0.06064413,0.116477657,-0.094472057,0.128884818,-0.064882243,0.033385913,0.033971178,-0.09925602,-1.394869693,0.113617524,0.011493515,-0.163626916,,0.126134552,0.105878813,-0.157059982,-0.015052121,0.046510554,-0.859082755,0.111513609,0.063341099,0.151048196,-0.06229629,0.033543212,-0.213567431,-0.195949767
ACH-000454,-0.177035318,0.003526666,0.086293312,-0.077514595,-0.419055475,-0.028287699,-0.362746585,0.139886556,0.007974971,0.012674357,-0.510885034,-2.151792666,0.076074412,-0.09998636,0.026603362,0.039418278,-0.171184055,-0.882734268,-0.312540837,0.103058994,0.208122904,0.101177126,-0.305823296,0.239227084,-0.228076521,-0.055188811,-0.159367937,-0.102598867,-0.012372909,-0.193143193,0.121379941,0.125785172,0.024593329,0.014512157,-0.17347676,0.081602683,-0.62970827,-0.278737617,-0.983149517,0.070186757,-0.010212191,-0.542078511,0.034430827,0.067945578,6.57E-05,-0.120422688,-0.069654696,0.028345238,-0.162496571,-0.6877947,0.072449561,-0.32816491,-0.085062223,-0.455100174,-0.030539481,-0.03434054,0.067984577,0.070399737,-0.850226745,0.105292512,-0.218523419,0.0887524,0.108019211,-0.116638842,0.074008595,0.663299632,-0.013507784,-0.185321659,-0.531798931,0.10458041,-0.103204233,-0.178508339,0.139046898,0.010106893,0.170179996,-0.264474056,0.068096038,0.067860097,0.074397525,-0.005015521,-0.004504905,-0.785735875,-1.26438292,0.100989288,0.131669511,-0.154396937,-1.617208215,-0.011683004,0.051436316,0.006209709,-0.11151396,0.017792069,-1.556069189,-0.051532931,-0.151480606,0.155618814,-0.184791461,0.030998385,0.038917823,-0.045058272
ACH-000732,0.051863061,0.175325608,0.095251847,0.131900131,-0.597786695,0.083680804,-0.247868495,0.119402332,0.185126201,-0.057539898,-0.302553287,-2.268544239,-0.002351509,0.032660897,0.038260514,-0.132303832,-0.093192195,-0.679725161,-0.219736167,-0.072381195,-0.062745647,0.10141154,-0.226914783,0.165931241,-0.297608845,-0.056638303,-0.07922393,-0.070026484,-0.113493141,-0.069589263,-0.031992399,0.119187884,0.058904563,-0.141016147,-0.414275399,0.143194395,-0.18196662,-0.506163268,-0.995068135,0.074394427,-0.064151379,-0.399996263,-0.104234554,0.097259857,-0.171126733,-0.055031939,-0.125125034,0.118543338,-0.179315204,-0.945712915,-0.102689238,-0.09879773,0.068830504,0.209272238,-0.023900436,0.107191147,0.047427581,0.057885711,-1.270112889,0.117784953,-0.801993043,0.12193167,0.095126913,-0.194356645,0.014216992,-0.186861462,-0.191778596,-0.101714573,-1.101208152,0.064018651,-0.135620899,-0.234201935,0.143487612,-0.015240713,0.167442446,0.058766215,0.015107403,0.079274513,0.035049286,0.029050061,0.055483843,0.09044981,-1.179039052,0.007320999,0.01122808,0.147762505,-1.110090316,0.098227692,0.11559009,0.023700016,0.118586318,0.103820307,-0.299765541,0.009501757,-0.123949674,0.12227628,0.025761349,0.096441489,0.075396218,0.046114215
ACH-001603,-0.020674763,-0.019626214,0.004547474,-0.051084501,-0.766091695,0.091733002,-0.227164458,0.064792988,0.157881069,-0.148768401,-0.448034331,-1.758802671,-0.134457462,0.079775624,-0.208754261,-0.016760027,0.037430935,-0.728119887,-0.174359383,-0.036876793,0.137023775,-0.028710828,-0.059233161,0.114492073,-0.617593177,-0.080270895,-0.098782224,-0.19937377,-0.086760669,-0.122106924,0.045580365,0.070455166,-0.05424973,-0.129984581,-0.302901082,0.101062806,-0.455438818,-0.197218276,-0.693835703,-0.163210338,-0.061203276,-0.343003413,-0.104577446,0.144702981,0.047848429,-0.0419711,0.053319818,0.062065217,0.081368222,-1.143154455,0.062150091,-0.238557989,0.067513473,-0.199988267,-0.049469744,-0.042497644,0.112598871,0.061023467,-1.470920274,0.125215339,-0.08183992,-0.001849188,-0.072182722,-0.128494005,0.006544924,0.005121911,-0.1282335,0.074682162,-0.909776684,0.112738301,-0.000732005,-0.226563834,0.090099707,0.059538132,0.04891189,-0.100410289,0.009927594,0.090203456,-0.094954459,0.089585787,0.051914232,-0.191879002,-1.260506341,0.240196349,0.050648238,0.116106319,-0.853276039,0.080028541,0.017278136,-0.093563016,0.067496767,0.026247966,-0.291792117,-0.106955351,-0.005671604,0.135574396,-0.047014538,0.129489338,-0.213572844,0.039422437
ACH-001172,-0.111383541,0.033253206,-0.026729601,-0.091588582,-0.453478388,0.124067676,-0.141000802,0.039557273,-0.011596516,0.088475328,-0.700588347,-1.556979444,-0.027780014,-0.159620658,-0.011513659,-0.069665212,-0.036666594,-0.913050067,-0.112397942,0.013380811,0.196740849,0.155576675,-0.144513811,0.145577777,-0.445986962,0.011800527,-0.003681437,0.333778887,-0.153168916,-0.058072133,0.007177818,0.076891394,0.068713446,-0.182756794,-0.488576469,-0.075959044,-1.220901693,-0.255483649,-1.24755719,-0.083013542,-0.136312319,-0.234364461,-0.095381517,0.206430178,0.162166943,-0.098577033,-0.074279432,0.123491802,-0.049604982,-0.574620006,0.102276078,-0.056839928,-0.312400494,-0.30690303,0.207609846,-0.110974388,0.0518774,0.044654121,-1.125178702,0.136062094,-0.461328201,0.119287833,0.14633918,0.103524058,-0.06732304,0.19751041,-0.05223115,-0.048966184,-0.908566549,0.114842008,0.0303467,-0.152308237,0.089701751,0.082498444,0.04250101,-0.053436123,0.106803318,0.090394709,0.019796233,-0.022326782,0.004519989,-0.027182577,-1.893953164,0.142670067,0.118586601,0.120800686,-1.129504896,0.008095909,-0.058953364,-0.139029734,-0.089660909,-0.083753642,-0.24203672,0.075698341,-0.017258693,-0.002119595,-0.02029282,0.196174767,-0.308554281,0.013165939
ACH-001650,-0.087962499,0.039775441,0.267214529,0.118287674,-0.605517717,0.077293442,-0.240269913,0.051006564,-0.055194781,0.053731205,-1.547277934,-2.066980139,-0.075069061,0.102155535,-0.167425339,0.03839428,-0.035238668,-0.574427056,0.065334533,-0.21311952,0.137026547,0.076653743,-0.024536494,0.040106001,-0.431749498,0.098465876,-0.147388123,-0.002026125,0.020531419,-0.181822262,0.175126209,0.057712988,-0.05833695,0.087862724,-0.34434308,0.072332821,-0.23703241,-0.464718856,-0.930271904,0.039753709,-0.317497721,-0.087838483,0.133357662,0.193430956,0.113527124,0.007344446,-0.153692676,0.091436597,-0.15471711,-0.990939005,-0.10448941,-0.020234149,-0.171790066,-0.229284077,0.135581371,-0.018609246,-0.188089677,0.085181368,-1.508802217,0.023236308,-0.722080712,0.039818262,0.044760878,-0.148612305,-0.080474635,0.248430991,-0.036366086,0.045456929,-1.122443159,0.01784958,-0.22873361,-0.013366854,0.074152297,-0.083719743,0.042588808,-0.010290998,0.096791117,0.159492929,0.187835799,0.099909078,-0.011213862,-0.069065737,-2.156356864,-0.028459592,0.003939251,0.147253264,-1.170034038,0.090745277,0.037432862,0.180293396,-0.021798523,-0.04219405,-0.725484732,-0.183002917,0.061871933,0.076429358,-0.026783799,0.065957531,-0.130426134,0.16661698
ACH-000232,-0.03230837,0.05389533,-0.053452544,0.023846325,-0.439658786,0.029801719,-0.294735587,-0.005481681,0.094596746,-0.038777567,-0.805721402,-1.864221295,0.057810871,0.043502011,-0.055524367,0.090996361,-0.049482588,-0.88088016,-0.160844866,-0.151523196,0.154865148,0.052560507,-0.151341544,0.107643621,-0.376357105,-0.011255051,0.0196741,-0.076314304,-0.058703889,-0.08483939,-0.011880683,0.036397273,-0.027318853,-0.190934259,-0.361859906,0.054366432,-0.477753091,-0.342807853,-0.899499539,0.090111644,-0.138651285,-0.506790937,-0.088313536,0.203258451,0.066467922,-0.031215256,-0.004790379,0.104185463,0.023173137,-0.855394959,0.144957448,-0.14334576,0.015538894,-0.144972602,-0.034575461,-0.081612911,0.056258444,0.00420983,-1.528558376,-0.025951272,-0.34624573,0.003559484,0.000427591,-0.060079546,0.007924874,0.144503961,-0.047366426,-0.134934,-1.04824569,-0.080594077,-0.069967007,-0.142246784,0.217021071,0.116623546,0.091172949,-0.122209437,0.168132874,0.154599985,-0.038985829,0.104323376,0.072917432,-0.313700691,-1.86654137,0.105218235,-0.042329748,0.074877089,-0.848271852,-0.039559725,-0.063540487,-0.045041024,0.012704381,0.049802657,-0.316711687,0.060190106,-0.112682209,0.035967619,-0.056109488,0.174242215,0.074034254,-0.072543152
ACH-000592,-0.039183707,0.064220541,0.214581749,-0.059955703,-0.543670651,-0.113390922,-0.40843957,0.096474526,0.006792939,-0.107247416,-0.549393988,-1.96471521,-0.042200414,0.091792843,-0.071636777,0.006748546,0.082610464,-0.355899416,-0.075268971,0.169729211,-0.005534554,0.141997292,-0.058340234,0.098953192,-0.378297121,-0.119627889,-0.049494607,0.032785042,0.132747248,-0.191849996,-0.040667698,0.160714781,-0.017257632,-0.069892009,-0.571968933,0.076762273,-0.092907762,-0.24839369,-1.246758313,0.080433681,-0.002823751,-0.409491684,0.025185132,0.154383293,0.033462555,-0.104293396,0.101052284,0.064918511,-0.078906093,-0.901624868,0.11774767,-0.100686692,0.096446875,-0.371260847,0.048253109,-0.050194811,-0.157922066,0.097461168,-1.119562355,0.097253898,-0.639872823,0.146136625,0.057214406,-0.069226728,-0.14806045,0.0743454,-0.12693633,-0.04799892,-1.047440582,-0.142062311,-0.247923432,-0.182923326,0.094765175,0.077728754,-0.050630496,-0.099919495,0.110703427,0.139463693,0.063449722,0.042889401,0.01029049,-0.338852261,-1.423282242,0.084592654,-0.027772491,0.06998828,-1.838255957,0.109269596,0.13660771,0.040909715,-0.047088732,0.048807022,-0.260475373,-0.165040244,-0.245231027,-0.018173067,-0.028310668,0.166171192,0.037424836,0.135953419
ACH-000937,0.020370955,0.129435957,-0.018890283,0.020004302,-0.399406765,0.06490703,-0.597356365,-0.088709945,0.093148129,0.023318572,-1.156209179,-1.867202689,0.011582514,-0.041680626,-0.089195101,0.031008398,0.014810094,-0.353148588,-0.26605366,0.019379864,0.120324208,0.098535572,-0.296839896,0.103908653,-0.314386692,-0.079764795,-0.13616094,0.125820218,-0.010796149,-0.261519136,0.072962926,-0.110538395,-0.042777662,-0.120610963,-0.135999436,-0.049389357,-0.695470426,-0.311617861,-0.984891561,0.032670963,-0.17975141,-0.395034421,-0.047583952,0.176370293,0.00136376,-0.049062655,-0.198730385,0.157123703,0.16361137,-0.761628332,-0.040468796,-0.052699815,-0.08508505,-0.226432006,-0.117066317,-0.029528075,-0.036186878,-0.071727024,-1.682189317,0.057375981,-0.213246923,0.138614708,-0.08292781,0.021728381,-0.179976553,0.16149436,-0.067758605,-0.18630472,-0.808058093,0.061918795,-0.131824216,-0.263725317,0.200783708,-0.016070268,0.14115183,-0.068745129,0.128972612,0.07388508,0.13034787,0.082259339,-0.153159345,-0.147466863,-2.201277756,0.136846103,0.06633859,0.093838817,-0.544718725,0.064531062,0.057101323,0.012239346,0.015385738,0.092432545,-1.440307069,0.033438369,-0.066924638,0.329453862,-0.103872073,0.129153822,-0.080974066,0.001954463
ACH-000934,-0.187317034,0.03671479,-0.148907009,0.122924656,-0.584851365,0.09115227,-0.312419418,0.089348699,0.03109185,0.079645293,-0.345512596,-1.385497466,-0.059969364,-0.113088387,-0.213851047,-0.103645,0.164624965,-0.302973203,-0.094739834,-0.098255822,0.073795077,0.078832156,-0.112250915,0.00886625,-0.434372629,0.025934015,-0.292700099,0.048412316,-0.005385874,-0.010422748,0.030312968,0.052053277,0.077211685,-0.13597201,-0.31961714,0.038740583,-0.492907209,-0.137607286,-0.541510705,0.146255476,-0.140414105,-0.345888902,-0.022362331,0.160889224,0.198639211,-0.097186598,-0.008978728,0.067835509,0.099967291,-1.171266799,-0.005983018,-0.152636443,-0.033305988,-0.186322941,-0.075984227,-0.136790204,-0.070071854,-0.226589669,-1.366836498,0.041417021,-0.134889362,0.097067902,0.048596362,-0.121756713,0.022833363,-0.02967766,-0.188255693,0.014977031,-0.916781144,0.042020366,-0.08598989,-0.427325489,0.031630026,0.13828686,-0.003865863,0.005719549,0.096414128,0.040983146,-0.083331453,0.124746613,0.023350531,-0.270417221,-1.668810013,0.121140234,-0.025380225,0.178881253,-1.33574958,-0.072109142,0.183861491,-0.044774668,0.059765032,0.034623077,-0.784702845,-0.091254645,0.060365256,0.176596178,0.064541603,0.064775158,-0.030783801,-0.076385028
ACH-000133,-0.085108664,0.112830836,0.007274709,-0.119294906,-0.445557356,0.052170979,-0.232725723,0.020209818,-0.026967105,0.065674474,-0.707355998,-1.74965065,-0.039269333,0.041652425,-0.091675262,-0.115377642,0.255083376,-0.446616951,-0.234064296,-0.421421411,-0.004576552,0.063495603,-0.013966988,0.099906963,-0.304711236,-0.098898734,0.119766285,0.16797295,0.153957035,-0.213580044,0.043902995,-0.081160981,0.208032023,-0.052899088,-0.159391164,-0.154901943,-0.322840439,-0.252813178,-0.761139974,0.053131196,-0.071108906,-0.759626032,-0.046130617,0.25740633,0.114152612,-0.174752621,-0.041528099,0.102651681,-0.009217955,-0.993821651,0.137083644,-0.036086207,0.132802333,-0.317471225,0.068530099,-0.014311232,-0.172133167,-0.05639958,-1.123812303,0.080528764,-0.199739587,0.234667243,0.046120783,0.046793589,0.126426227,-0.158133551,-0.138658608,-0.18396179,-0.733879369,0.024098585,-0.087802557,-0.36413561,0.093782289,-0.023947402,0.023189662,-0.113746835,0.077420945,0.146286325,-0.052131697,0.120455698,-0.000530349,-0.103717759,-1.664895147,0.148068928,-0.060840393,-0.060556839,-0.941299305,0.240920023,0.071932666,-0.015365325,0.044227327,0.137853927,-0.271120684,-0.142818362,-0.170951891,0.111742384,-0.142102497,0.082744971,-0.323032962,0.101832128
ACH-001458,-0.032743319,0.192883982,-0.081684087,0.026163936,-0.449107961,0.035628888,-0.272883634,0.043552897,0.033423764,0.127414949,-0.337678037,-1.711695915,-0.213863147,-0.078198664,-0.184378881,-0.049514851,-0.116069327,-1.182054203,0.04210055,-0.198553565,0.057384455,-0.011849047,0.03969538,0.190256819,-0.254652094,-0.049071215,-0.04384161,-0.217164532,-0.16912526,-0.335799188,0.262561815,0.015023601,-0.02357091,0.096911117,-0.203273624,-0.080767507,-0.776728965,-0.389284135,-0.574032308,0.058685739,0.065467368,-0.602924558,-0.262007652,0.150264863,-0.068074169,-0.168223733,-0.130864716,0.038648568,-0.057166083,-0.782346434,0.067075747,-0.122339722,0.053183839,-0.905105603,-0.002302913,-0.081385462,-0.237383442,0.164269284,-1.087683547,0.106344786,-0.348507177,0.041038457,-0.119080159,-0.013494807,-0.125862054,0.222867454,-0.144486563,0.013557884,-0.351275401,0.052680458,-0.259942519,-0.333001313,0.18280083,-0.032408625,-0.153777972,-0.152019389,0.019673587,0.061680135,0.014351978,0.095039553,0.038547968,-0.118172341,-1.64888365,0.109646447,-0.012180946,-0.123011823,-1.76152248,0.103407785,-0.05557619,0.046790559,-0.087096094,-0.00136966,-0.736933264,-0.029406132,-0.088107247,-0.016121781,0.030746384,0.054961043,-0.108600939,0.019465497
ACH-000764,-0.090285731,0.136102182,0.05474841,-0.062858693,-0.436642521,-0.011076349,-0.410516341,0.098645202,-0.061860207,-0.007482717,-0.553461143,-2.072541452,0.101957271,0.114042928,-0.053320346,0.031698895,-0.042208026,-0.402544786,-0.345365907,0.015563936,-0.150870518,0.055609292,-0.147189728,0.072809395,-0.415830732,-0.095214058,-0.03346401,0.070779268,-0.058773861,-0.169213457,0.129021301,0.096500733,0.113667011,-0.127826821,-0.220094879,-0.109725532,-0.244832291,-0.28077083,-1.015149415,-0.041222015,0.008485124,-0.564252652,0.023270215,0.115265374,0.056755862,-0.07477579,-0.050416097,0.052003643,0.094313343,-1.143732821,0.052250859,-0.093109841,-0.029326742,-0.049323004,0.06452989,-0.038591901,0.023970732,-0.079579778,-1.095164459,0.122432333,-0.368860536,-0.009392046,-0.09146936,0.01315338,0.125697719,0.459529392,0.08777265,0.039863917,-0.559087119,0.036815375,-0.202797637,-0.121301819,0.155690916,0.013150086,0.015681721,-0.237972687,0.017815637,0.106156972,0.044586881,0.039876733,0.010222489,-0.273360806,-1.589231511,0.265907843,-0.115657363,0.072337723,-1.160025247,0.015592555,0.06121711,-0.073313957,0.116302107,0.11853679,-0.868132249,-0.043853899,0.034261091,0.091962872,-0.082898263,-0.035251471,-0.255542475,0.158819109
ACH-000614,-0.102518938,0.130421374,0.026844239,-0.023405614,-0.482028046,-0.068082732,-0.503776688,-0.103272778,0.10330256,0.012026113,-0.193254743,-1.901479453,-0.135029694,-0.216622417,0.020413931,-0.044264219,0.047797482,-1.084727176,-0.11024295,-0.059427724,0.003556912,0.027722491,-0.058717664,0.194489018,-0.334319184,0.006248051,0.210017672,-0.222797421,-0.104029553,-0.116395174,0.047416451,-0.055824102,-0.121162521,-0.031307317,-0.569601465,0.193176724,-0.573115059,-0.252388082,-0.514634284,-0.025689569,-0.144883577,-0.388528485,-0.071968173,0.201166639,0.02598179,0.050639949,-0.003111532,0.005819389,-0.0905213,-0.833505433,-0.047286623,-0.152593021,0.050724196,-0.129164244,-0.143311092,0.213698509,-0.09872518,-0.225659407,-0.645685021,-0.126292441,-0.382315296,-0.019414156,0.0439257,-0.073852327,0.051894723,-0.072329132,0.000712398,-0.108890824,-1.134004978,-0.014198195,-0.110175905,-0.315931708,0.063579376,0.068078363,0.007328578,-0.142779577,0.161913025,0.135073508,0.218277632,-0.009612789,-0.056356405,-0.430408093,-1.166285623,0.012452158,0.024924982,-0.007789739,-1.297801041,-0.057387039,0.090729946,-0.019232867,0.096563932,0.148276755,-0.810859844,-0.044966128,-0.19774962,0.094474291,-0.002692502,-0.090567834,0.004927072,-0.163539995
ACH-000099,-0.020474265,0.023038098,-0.059752293,0.108940237,-0.480197517,0.04999878,-0.253500108,-0.082949552,0.052021509,0.034909752,-0.547305531,-2.134769763,-0.096069579,-0.135773567,-0.066477857,-0.006507294,-0.037970434,-0.591061745,-0.332051621,0.0983374,0.034663525,0.012274565,-0.240247462,0.209716534,-0.386716205,-0.03847833,-0.086178243,-0.173847355,-0.19278365,-0.278095125,-0.045974752,0.07373359,-0.008449053,-0.129654793,-0.359496468,0.064791599,-0.538384755,-0.372543504,-1.581775326,-0.087485058,-0.14795805,-0.28867458,-0.089846983,0.308044453,0.020422644,0.042906278,-0.160919891,0.028219366,-0.020064267,-0.804226758,0.025855776,-0.148028355,-0.115596733,-0.404029667,0.045056343,0.034216552,0.015127696,0.080608038,-0.918122098,-0.006800219,-0.220610821,-0.091277432,-0.137971843,-0.157746724,-0.147406814,-0.102160525,-0.201650588,-0.0385611,-0.999134757,-0.000276691,-0.214212221,-0.159198359,-0.025054575,0.029372686,0.173049907,-0.009405808,0.050627846,0.181307473,0.149336814,0.255855828,0.14132185,-0.141885539,-1.785045401,0.125731004,0.025978469,-0.095278657,-0.791651676,0.073246193,0.054287096,-0.133264272,0.071849273,-0.045947315,-0.754908616,-0.036519416,-0.051358702,0.027249738,0.009017589,0.185756736,0.129108754,-0.104032322
ACH-000905,-0.105407365,0.161922247,0.107024258,0.043074253,-0.456493193,-0.099649203,-0.321892719,0.070188918,0.025677199,0.093390128,-0.576474565,-1.670208962,0.071037576,0.013333057,-0.093259886,-0.239664637,0.097299278,-0.632845731,-0.10221592,-0.051381682,0.13491446,0.206228623,-0.059231972,0.076506851,-0.385239313,-0.102083087,-0.136789328,0.128411443,-0.026331566,-0.154905298,0.157098423,-0.039657805,0.152176528,-0.06982937,-0.712772185,0.183764712,-0.432486391,-0.281341388,-0.617314328,0.027029203,-0.052163999,-0.302421211,-0.135998613,0.114177789,-0.058861224,-0.088127446,-0.035305056,0.018654433,0.037457892,-0.693794183,0.196803952,-0.128453023,-0.041925269,-0.165466129,0.244364477,-0.011042094,-0.163420875,-0.235694748,-1.276012286,-0.050877404,-0.433401621,-0.011111707,0.025774328,-0.212589144,-0.051031584,0.423613281,-0.064777807,-0.096054466,-0.764149555,0.110986513,-0.0677003,-0.252419317,0.086720167,-0.053059428,-0.154771425,-0.03803748,0.149231218,0.20705483,0.037946039,0.065049471,0.175838244,-0.273485377,-1.804926173,0.073643232,0.058621985,-0.174076415,-1.206660943,0.008457505,0.097614317,-0.081823835,0.036099728,0.122435429,-0.337237491,0.139020747,0.003590169,0.134593079,-0.083807941,0.032570276,0.043127034,-0.161819502
ACH-000470,0.120226826,0.008697492,-0.174763832,0.019263281,-0.643176525,-0.100083937,-0.387713859,0.137266254,0.15144281,-0.053075646,-0.944126185,-1.768809151,0.077490817,-0.002312073,-0.088747503,0.021920111,-0.112493635,-0.167312291,-0.070342337,-0.004170118,0.021345017,0.064380847,-0.297854059,0.194135111,-0.068542343,0.087339164,0.049082854,-0.097394935,-0.230140626,-0.123311419,0.022678684,-0.079762683,-0.119469016,-0.050695765,0.376240364,-0.070728094,-0.222426474,-0.467826373,-0.655205364,0.003363291,-0.149986114,-0.255978521,0.040821385,0.118640786,0.033331282,-0.10096252,-0.164173588,0.078730368,0.117567386,-1.065686815,0.029156076,-0.096965451,0.149622883,-0.363352982,-0.007537974,-0.073929143,-0.060672537,0.04954988,-1.258980739,0.055081097,-0.216053354,0.098643387,-0.024169325,-0.048532432,0.125772614,0.05311621,-0.124992638,-0.114467855,-0.982105635,0.15645915,-0.272200133,-0.181320497,0.233730542,0.009314094,-0.118586174,-0.084689742,0.12999066,0.034872531,-0.14924254,0.111242368,0.150359912,-0.005264494,-2.059271026,-0.165008753,-0.164098706,0.008441443,-0.761770526,0.048358167,0.008085745,-0.250298945,-0.15932244,-0.159066976,-0.423687163,-0.079511375,-0.139171627,0.033923752,-0.011644682,0.190081906,-0.022771757,-0.221768625
